,geo,freq,obsTime,indicator,obsValue,unit
3107,DE269,6 years,2018,total functional urban area,871597003.2543949,square meters
3108,DE26A,6 years,2018,total functional urban area,1817734691.892069,square meters
3109,DE218,6 years,2018,total functional urban area,789082963.7254001,square meters
3110,DE93A,6 years,2018,total functional urban area,242371481.2004931,square meters
3111,DE93B,6 years,2018,total functional urban area,968804471.439596,square meters
3112,DE941,6 years,2018,total functional urban area,230405946.6340925,square meters
3113,DE942,6 years,2018,total functional urban area,0.0,square meters
3114,DE943,6 years,2018,total functional urban area,167557301.5065949,square meters
3115,DE111,6 years,2018,total functional urban area,379733226.5163746,square meters
3116,DE215,6 years,2018,total functional urban area,0.0,square meters
3117,DE216,6 years,2018,total functional urban area,216552473.5610425,square meters
3118,DE217,6 years,2018,total functional urban area,840620993.9987285,square meters
3119,DE913,6 years,2018,total functional urban area,319115415.4065735,square meters
3120,DE912,6 years,2018,total functional urban area,349960225.5061228,square meters
3121,DE138,6 years,2018,total functional urban area,862840374.6077664,square meters
3122,DE24B,6 years,2018,total functional urban area,711254999.0456343,square meters
3123,DE24C,6 years,2018,total functional urban area,92502798.05941471,square meters
3124,DE25C,6 years,2018,total functional urban area,149729958.4880438,square meters
3125,DE261,6 years,2018,total functional urban area,138207750.8370905,square meters
3126,DE262,6 years,2018,total functional urban area,106275666.5840891,square meters
3127,DE263,6 years,2018,total functional urban area,168711815.8445755,square meters
3128,DE12C,6 years,2018,total functional urban area,160381291.8012791,square meters
3129,DE238,6 years,2018,total functional urban area,1530780286.678939,square meters
3130,DE239,6 years,2018,total functional urban area,83494455.33127676,square meters
3131,DE268,6 years,2018,total functional urban area,861089288.9928011,square meters
3132,DE279,6 years,2018,total functional urban area,565379417.2602403,square meters
3133,DE252,6 years,2018,total functional urban area,184122298.9308146,square meters
3134,DE253,6 years,2018,total functional urban area,124135634.8375104,square meters
3135,DE911,6 years,2018,total functional urban area,296067267.9931685,square meters
3136,DE229,6 years,2018,total functional urban area,0.0,square meters
3137,DE264,6 years,2018,total functional urban area,1186108440.209751,square meters
3138,DE212,6 years,2018,total functional urban area,517434926.2669563,square meters
3139,DE213,6 years,2018,total functional urban area,76089277.81528404,square meters
3140,DE254,6 years,2018,total functional urban area,344120261.3649693,square meters
3141,DE255,6 years,2018,total functional urban area,108059527.2303842,square meters
3142,DEB13,6 years,2018,total functional urban area,772429723.8647087,square meters
3143,DEB14,6 years,2018,total functional urban area,63433415.95066571,square meters
3144,DEB15,6 years,2018,total functional urban area,84296054.83641924,square meters
3145,DEE03,6 years,2018,total functional urban area,296376514.3898051,square meters
3146,DE131,6 years,2018,total functional urban area,293603696.6522461,square meters
3147,DE132,6 years,2018,total functional urban area,1615681049.233093,square meters
3148,DE147,6 years,2018,total functional urban area,704466300.4444066,square meters
3149,DE21G,6 years,2018,total functional urban area,227529327.4884504,square meters
3150,DE21H,6 years,2018,total functional urban area,896868437.4448911,square meters
3151,DE21I,6 years,2018,total functional urban area,933815021.2863672,square meters
3152,DE21J,6 years,2018,total functional urban area,1153265975.271992,square meters
3153,DED2E,6 years,2018,total functional urban area,1763005015.028046,square meters
3154,DED2F,6 years,2018,total functional urban area,1780816593.408947,square meters
3155,DEA56,6 years,2018,total functional urban area,648865584.0527215,square meters
3156,DE21K,6 years,2018,total functional urban area,1611653668.209856,square meters
3157,DE21L,6 years,2018,total functional urban area,732749443.3215371,square meters
3158,DE21M,6 years,2018,total functional urban area,96516598.03683607,square meters
3159,DE148,6 years,2018,total functional urban area,115606468.9897381,square meters
3160,DE149,6 years,2018,total functional urban area,93084500.48378672,square meters
3161,DE211,6 years,2018,total functional urban area,216542019.9431329,square meters
3162,DE24A,6 years,2018,total functional urban area,50725896.7357375,square meters
3163,DE24D,6 years,2018,total functional urban area,56213177.46052959,square meters
3164,DE251,6 years,2018,total functional urban area,0.0,square meters
3165,DE937,6 years,2018,total functional urban area,2493059553.621093,square meters
3166,DE938,6 years,2018,total functional urban area,647519203.6174191,square meters
3167,DE946,6 years,2018,total functional urban area,764884939.1289136,square meters
3168,DE265,6 years,2018,total functional urban area,1501031449.893447,square meters
3169,DE246,6 years,2018,total functional urban area,1406891744.249339,square meters
3170,DE247,6 years,2018,total functional urban area,664685.337322169,square meters
3171,DE248,6 years,2018,total functional urban area,194621638.2216607,square meters
3172,DE266,6 years,2018,total functional urban area,169510077.4898692,square meters
3173,DE267,6 years,2018,total functional urban area,214141069.7382213,square meters
3174,DE134,6 years,2018,total functional urban area,1994239011.769795,square meters
3175,DE235,6 years,2018,total functional urban area,59104236.37171014,square meters
3176,DE939,6 years,2018,total functional urban area,1754015122.259616,square meters
3177,DE133,6 years,2018,total functional urban area,930817921.0379604,square meters
3178,DEF07,6 years,2018,total functional urban area,94960589.80004296,square meters
3179,DEG0F,6 years,2018,total functional urban area,952077647.6525882,square meters
3180,DE71B,6 years,2018,total functional urban area,294802555.8008842,square meters
3181,DE71C,6 years,2018,total functional urban area,597605564.5195829,square meters
3182,DEG0G,6 years,2018,total functional urban area,1016417630.040513,square meters
3183,DEG0H,6 years,2018,total functional urban area,0.0,square meters
3184,DEB3B,6 years,2018,total functional urban area,109057120.8758219,square meters
3185,DEB3C,6 years,2018,total functional urban area,759819580.5438962,square meters
3186,DEB3D,6 years,2018,total functional urban area,145724015.7702261,square meters
3187,DEE02,6 years,2018,total functional urban area,194448872.9530403,square meters
3188,DEF08,6 years,2018,total functional urban area,1760298578.934292,square meters
3189,DEE07,6 years,2018,total functional urban area,2563394282.664697,square meters
3190,DEE08,6 years,2018,total functional urban area,343496614.7072695,square meters
3191,DEA54,6 years,2018,total functional urban area,437425191.2232844,square meters
3192,DEA55,6 years,2018,total functional urban area,240136195.1631084,square meters
3193,DE731,6 years,2018,total functional urban area,185173647.9765033,square meters
3194,DE141,6 years,2018,total functional urban area,1364973952.858192,square meters
3195,DE94H,6 years,2018,total functional urban area,59379381.37646613,square meters
3196,DEA11,6 years,2018,total functional urban area,455353148.8542249,square meters
3197,DE128,6 years,2018,total functional urban area,1376486813.952572,square meters
3198,DE129,6 years,2018,total functional urban area,146173521.7270855,square meters
3199,DE12A,6 years,2018,total functional urban area,255640750.7294844,square meters
3200,DE12B,6 years,2018,total functional urban area,840293284.147338,square meters
3201,DE721,6 years,2018,total functional urban area,1143377236.498145,square meters
3202,DE722,6 years,2018,total functional urban area,1408731524.916529,square meters
3203,DE723,6 years,2018,total functional urban area,248744025.3694904,square meters
3204,DE724,6 years,2018,total functional urban area,1412643628.899265,square meters
3205,DE112,6 years,2018,total functional urban area,875774567.0762646,square meters
3206,DEA12,6 years,2018,total functional urban area,464198278.9572709,square meters
3207,DEA13,6 years,2018,total functional urban area,426839757.8350113,square meters
3208,DE732,6 years,2018,total functional urban area,1579779949.636715,square meters
3209,DE733,6 years,2018,total functional urban area,53620996.55821811,square meters
3210,DE91B,6 years,2018,total functional urban area,944904894.3517992,square meters
3211,DE242,6 years,2018,total functional urban area,125242096.1510645,square meters
3212,DE243,6 years,2018,total functional urban area,0.0,square meters
3213,DE244,6 years,2018,total functional urban area,0.0,square meters
3214,DEB3K,6 years,2018,total functional urban area,93897848.95484485,square meters
3215,DEC01,6 years,2018,total functional urban area,493918528.7242945,square meters
3216,DEC02,6 years,2018,total functional urban area,122701351.2640227,square meters
3217,DEC03,6 years,2018,total functional urban area,306283166.7255324,square meters
3218,DEC04,6 years,2018,total functional urban area,500069528.055081,square meters
3219,DEA14,6 years,2018,total functional urban area,354578854.5088185,square meters
3220,DEA15,6 years,2018,total functional urban area,195328807.8172906,square meters
3221,DEA16,6 years,2018,total functional urban area,303174607.8322437,square meters
3222,DEA17,6 years,2018,total functional urban area,277508749.2799596,square meters
3223,DEA18,6 years,2018,total functional urban area,100951909.3864431,square meters
3224,DEA19,6 years,2018,total functional urban area,149029037.9088766,square meters
3225,DEB25,6 years,2018,total functional urban area,1135645430.911541,square meters
3226,DE142,6 years,2018,total functional urban area,752788221.4975679,square meters
3227,DE143,6 years,2018,total functional urban area,72886112.07425565,square meters
3228,DE22C,6 years,2018,total functional urban area,48607497.61488047,square meters
3229,DE231,6 years,2018,total functional urban area,0.0,square meters
3230,DE232,6 years,2018,total functional urban area,166216638.4228474,square meters
3231,DE233,6 years,2018,total functional urban area,0.0,square meters
3232,DE234,6 years,2018,total functional urban area,65199178.77005687,square meters
